date,rice,wheat,onion,tomato,potato,sugar,milk,egg,chicken,oil,chili
,46.85,37.63,20.3,20.54,26.63,47.12,56.47,7.2,127.6,138.03,99.7
,44.77,34.66,22.73,22.8,26.41,42.66,56.12,7.0,101.69,144.46,103.23
,46.5,39.65,25.93,22.43,25.64,39.95,54.47,8.07,127.98,138.18,96.02
,48.88,34.75,23.86,18.24,26.95,37.39,53.87,8.31,123.37,139.27,87.59
,42.18,26.04,26.54,22.9,26.24,37.2,56.4,7.35,108.5,103.25,95.44
,42.57,34.55,24.38,22.22,23.04,37.91,62.88,7.42,110.89,112.34,109.0
,56.78,42.36,21.27,19.35,26.2,46.64,58.89,8.49,118.26,148.69,89.82
,50.28,35.48,23.82,20.99,23.88,40.22,48.94,7.93,134.37,138.09,103.49
,47.54,39.63,26.73,19.25,31.35,38.15,51.97,9.12,151.7,115.02,77.44
,55.16,33.05,23.17,23.67,28.22,42.65,55.65,8.54,124.28,119.73,98.9
,43.73,41.17,26.35,24.53,25.71,36.66,48.52,7.75,116.39,125.08,99.52
,45.45,34.45,30.5,21.32,24.5,40.67,42.79,8.57,140.74,125.25,86.74
,42.71,38.66,23.86,20.05,27.06,45.96,62.68,7.74,125.58,136.72,99.16
,45.38,41.13,24.89,23.37,27.03,35.99,48.31,9.27,107.9,121.23,87.86
,49.57,37.68,24.5,20.79,26.01,44.87,57.19,7.41,138.71,146.15,105.01
,50.98,34.51,24.22,23.95,22.8,35.9,57.83,8.04,128.09,144.82,97.95
,53.45,39.46,25.58,26.93,24.83,42.93,49.65,7.06,126.85,138.56,109.47
,40.22,34.48,22.76,20.66,25.28,36.78,63.72,7.28,138.16,132.41,82.31
,48.61,36.05,21.82,20.63,25.61,44.97,54.26,7.26,141.52,142.57,88.17
,44.03,38.56,20.33,19.46,26.04,37.51,54.45,8.45,119.36,130.37,92.96
,48.76,43.12,22.98,22.6,26.82,38.53,45.57,7.73,130.28,124.73,102.49
,60.31,38.7,25.34,22.19,28.11,37.02,43.54,5.9,109.92,147.57,98.98
,50.77,38.22,21.45,21.62,27.42,30.96,53.6,7.58,127.36,136.06,100.68
,51.79,31.24,20.85,21.51,21.88,32.24,54.91,7.97,138.68,147.17,95.01
,47.86,33.09,21.69,20.55,27.48,27.87,54.76,7.72,116.11,103.28,108.27
,55.17,40.65,28.66,20.27,25.81,37.93,53.41,7.92,153.36,118.82,96.7
,49.88,38.66,25.26,23.49,22.1,43.47,55.29,6.87,130.63,132.81,118.86
,44.26,44.73,21.15,19.61,22.93,34.01,53.39,9.07,157.57,108.39,107.43
,50.93,36.06,17.93,22.17,27.49,31.51,60.01,6.8,152.28,142.45,88.55
,52.55,37.89,20.78,19.0,27.65,40.16,56.97,7.2,138.9,138.41,114.0
,51.21,35.82,21.56,21.64,24.4,42.17,53.1,7.85,137.25,121.98,107.86
,54.98,37.0,21.87,22.56,27.15,36.76,49.57,7.57,123.44,133.92,95.55
,44.2,31.7,20.09,22.28,22.93,37.03,55.55,8.22,150.91,145.54,84.72
,46.84,37.23,25.4,22.1,25.11,42.02,62.78,7.44,126.89,110.04,111.37
,54.31,38.43,20.96,21.25,20.89,36.04,58.34,6.67,112.17,120.43,117.25
,47.76,39.16,24.22,19.57,23.82,36.17,60.68,6.55,148.72,133.57,110.84
,52.03,46.96,22.67,19.57,24.46,40.38,59.86,8.95,142.48,135.34,107.69
,39.11,45.83,24.89,22.62,20.47,40.13,63.23,7.42,126.02,135.89,104.7
,63.82,36.84,22.16,18.98,26.09,38.56,61.77,7.52,138.06,147.46,112.23
,49.27,31.6,20.4,18.4,26.42,44.45,56.89,8.95,134.17,144.39,96.88
,56.55,39.14,21.32,24.84,26.52,41.76,53.65,7.26,152.86,148.6,82.43
,49.67,40.58,21.25,20.85,29.35,37.05,60.8,7.6,121.65,120.52,108.01
,48.35,38.39,22.35,22.27,24.99,40.92,63.12,7.76,132.47,147.68,101.96
,46.75,41.36,20.56,17.32,23.27,35.17,51.72,6.44,129.4,131.82,107.23
,55.81,38.55,21.09,23.55,22.72,41.22,51.21,7.1,120.55,142.93,105.36
,47.79,43.19,22.53,23.07,25.26,35.09,63.49,8.08,143.27,155.92,83.46
,46.05,36.39,25.03,20.21,23.25,33.83,49.44,7.44,113.04,134.13,101.11
,47.05,44.43,22.06,21.66,20.94,36.93,55.49,6.15,144.09,140.68,97.79
,47.76,39.95,20.35,22.53,26.71,32.57,51.79,6.48,130.43,121.24,110.56
,54.42,35.05,20.76,18.69,21.17,35.18,66.2,8.62,148.97,129.41,88.87
,52.78,42.79,23.16,20.43,23.38,38.58,63.59,7.36,138.61,135.36,100.34
,53.74,39.48,17.72,18.11,24.31,38.17,52.91,8.05,116.43,125.9,108.74
,52.34,33.75,19.6,22.9,24.59,39.41,52.02,8.58,140.88,157.93,107.73
,47.47,41.63,22.19,22.25,23.95,39.41,61.76,6.98,132.01,129.29,98.98
,53.64,44.29,18.2,20.06,16.97,38.37,60.01,7.53,151.51,151.22,111.77
,55.95,45.42,21.06,19.81,21.98,34.0,55.76,5.91,146.98,143.37,93.48
,53.09,39.07,20.7,20.27,24.21,40.2,55.32,6.85,152.62,141.5,107.53
,52.44,41.15,23.49,18.78,23.29,36.52,56.56,7.66,135.96,161.3,109.13
,46.62,40.86,21.15,20.17,24.68,37.7,62.9,7.12,126.02,111.04,87.45
,51.3,46.5,24.1,18.47,25.82,37.18,66.66,7.56,138.06,139.0,113.02
,47.68,39.52,20.48,19.2,22.37,34.5,56.03,6.8,134.26,137.52,95.62
,47.65,39.59,20.47,19.17,22.38,34.47,56.08,6.79,134.46,137.66,95.6
,47.62,39.64,20.46,19.16,22.38,34.43,56.14,6.79,134.6,137.84,95.57
,47.6,39.69,20.45,19.14,19.14,34.39,56.18,6.78,134.82,137.98,95.54
,47.58,39.75,20.44,19.12,22.38,34.34,56.22,6.77,135.02,138.17,95.5
,47.55,39.8,20.44,19.09,22.39,34.31,56.27,6.76,135.22,138.37,95.47
,47.53,39.85,20.43,19.08,22.39,34.27,56.31,6.75,135.41,138.56,95.46
,47.48,39.9,20.43,19.06,22.4,34.23,56.34,6.74,135.55,138.76,95.43
,47.48,39.95,20.43,19.05,22.4,34.19,56.4,6.73,135.75,138.99,95.39
,47.44,40.0,20.42,19.02,22.4,34.16,56.43,6.73,135.93,139.17,95.36
,47.41,40.07,20.42,19.0,22.4,34.11,56.48,6.72,136.1,139.41,95.3
,47.37,40.11,20.42,18.98,22.41,34.08,42.58,6.71,136.33,139.6,95.26
,47.34,40.17,20.42,18.97,22.42,34.03,56.56,6.7,136.53,139.8,95.22
,47.31,40.22,20.43,18.95,22.43,33.99,56.58,6.69,136.71,139.95,95.16
,47.27,40.26,20.43,18.93,22.43,33.96,56.62,6.68,136.87,140.17,95.1
,47.25,40.31,20.43,18.91,22.44,33.92,56.66,6.68,137.03,140.36,95.06
,47.21,40.37,20.43,14.58,22.46,33.89,56.7,6.67,137.22,140.57,95.0
,47.18,40.42,20.44,18.88,22.48,33.86,56.74,6.66,137.35,140.74,94.96
,47.13,40.47,20.44,18.86,22.49,33.84,56.76,6.65,137.54,140.87,94.89
,46.6,41.06,20.52,18.65,22.69,33.47,57.11,6.54,139.75,142.82,93.83
,46.55,41.1,20.53,18.63,22.71,33.46,57.13,6.53,139.91,142.95,93.75
,46.51,41.13,20.54,18.62,22.73,33.43,57.13,6.52,140.08,143.08,93.65
,46.46,41.18,20.56,18.61,22.75,33.39,57.14,6.51,140.19,143.21,93.54
,46.41,41.22,20.57,18.6,22.78,33.37,57.15,6.51,140.35,143.31,93.46
,46.38,41.27,20.58,18.59,22.8,33.35,57.15,6.5,140.47,143.45,93.38
,46.33,41.31,20.59,18.58,22.82,33.34,57.17,6.49,140.6,143.59,93.31
,46.28,41.36,20.61,18.57,22.85,33.32,57.18,6.48,140.77,143.72,93.23
,46.22,41.38,20.62,18.56,22.87,33.3,57.19,6.47,140.89,143.82,93.14
,46.16,41.42,20.64,18.55,22.9,33.28,57.19,6.47,141.02,143.96,93.05
,46.12,41.44,20.65,18.55,22.92,33.28,57.21,6.46,141.16,144.07,92.95
,46.07,41.48,20.66,18.55,22.95,33.26,57.22,6.45,141.31,144.16,92.88
,46.02,41.51,20.67,18.54,22.98,33.25,57.22,6.44,141.44,144.29,92.76
,45.97,41.54,20.68,18.53,23.01,33.24,57.22,6.44,141.6,144.41,92.68
,45.93,41.57,20.7,18.53,23.03,33.23,57.23,6.43,141.72,144.51,92.56
,45.87,41.6,20.71,18.52,23.06,33.23,57.22,6.42,141.87,144.58,92.46
,45.82,41.62,20.73,18.52,23.08,33.21,57.22,6.41,142.0,144.66,92.33
,45.76,41.66,20.75,18.51,23.11,33.19,57.22,6.4,142.13,144.81,92.24
,45.69,41.69,20.77,18.5,23.13,33.18,57.21,6.39,142.22,144.87,92.17
,44.92,41.98,21.05,18.5,23.52,33.15,57.05,6.32,143.57,145.77,90.75
,44.86,41.99,21.08,18.5,23.54,33.15,57.04,6.31,143.63,145.85,90.63
,44.81,42.02,21.1,18.51,23.57,33.15,57.02,6.31,143.72,145.88,90.54
,44.75,42.05,21.12,22.4,23.6,33.16,56.99,6.3,143.82,145.94,90.44
,44.69,42.07,21.15,18.52,23.64,33.16,56.96,6.29,143.86,145.99,90.3
,44.63,42.08,21.17,18.53,23.66,33.17,56.93,6.29,143.91,146.02,90.2
,44.56,42.08,21.18,18.54,23.7,33.18,56.91,6.28,143.96,146.03,90.09
,44.51,42.08,21.21,18.54,23.73,33.19,56.89,6.28,143.99,146.08,89.98
,44.44,42.09,21.24,18.55,23.76,33.2,56.86,6.27,144.05,146.09,89.89
,44.4,42.1,21.26,18.56,23.8,33.21,56.82,6.27,144.13,146.13,89.78
,44.35,42.1,21.29,18.56,23.83,33.22,56.8,6.26,144.19,146.2,89.68
,44.3,42.12,21.32,18.57,23.86,33.24,56.76,6.26,144.25,146.25,89.56
,44.25,42.12,21.35,18.57,23.89,33.24,56.73,6.25,144.26,146.3,89.45
,44.19,42.13,21.37,18.58,23.93,33.26,56.71,6.25,144.29,146.3,89.32
,44.13,42.13,21.4,18.59,23.96,33.27,56.66,6.24,144.27,146.33,89.25
,44.08,42.14,21.42,18.61,24.0,33.28,56.63,6.24,144.3,146.31,89.08
,44.03,42.14,21.45,18.61,24.03,33.3,56.56,6.24,144.38,146.32,88.96
,43.97,42.14,21.48,18.63,24.06,33.33,56.52,6.23,144.45,146.36,88.84
,44.65,42.95,21.95,19.3,24.7,35.12,56.95,6.3,149.94,150.67,90.26
,45.23,43.56,22.25,19.17,25.61,34.32,58.02,6.41,151.38,150.18,88.87
,44.43,42.97,22.92,18.95,25.37,34.78,58.19,6.28,144.5,147.07,88.09
,44.7,43.56,22.68,18.96,24.9,34.03,58.05,6.34,145.79,152.13,88.83
,44.14,42.51,22.85,19.5,24.85,35.12,57.53,6.44,148.24,148.27,90.27
,44.37,43.73,22.19,19.76,25.47,34.07,57.64,6.23,145.92,148.49,88.91
,43.1,43.24,22.99,19.07,25.85,34.44,57.78,6.49,149.84,148.8,88.04
,43.46,42.42,22.12,19.6,25.66,34.23,57.57,6.21,146.51,148.06,90.27
,43.64,42.45,22.38,18.97,25.24,35.27,56.73,6.35,146.33,149.71,90.37
,43.83,43.26,22.86,19.28,25.57,35.34,55.88,6.47,144.17,148.41,88.34
,42.87,43.66,22.63,19.42,25.26,34.54,56.24,6.47,146.1,147.43,87.99
,43.03,42.78,23.34,19.21,26.15,34.47,55.91,6.25,145.73,152.02,88.91
,43.28,42.44,22.31,19.48,25.88,35.3,56.28,6.22,146.6,147.62,86.4
,44.72,43.69,23.43,19.84,25.75,35.52,56.57,6.4,145.15,150.39,89.04
,43.32,43.24,23.04,19.92,25.55,35.13,57.8,6.19,148.32,147.74,89.34
,43.59,42.76,23.01,19.15,25.82,35.67,57.73,6.33,145.7,148.31,87.61
,42.95,42.83,22.48,19.33,25.51,34.79,57.12,6.42,149.9,146.79,86.58
,43.79,42.2,22.76,20.03,25.15,34.43,57.65,6.35,145.89,150.45,85.86
,43.04,43.06,23.53,19.37,25.65,34.51,57.63,5.57,145.29,150.24,88.36
,43.98,42.32,24.04,19.7,26.56,35.8,54.93,6.26,147.73,147.82,85.04
,42.82,41.84,22.96,19.7,25.81,35.2,55.55,6.44,145.44,147.41,85.41
,42.14,43.18,23.66,20.43,26.62,36.3,55.87,6.42,148.43,149.33,86.82
,43.22,41.94,23.65,20.35,26.5,35.73,55.87,6.22,146.06,148.03,87.96
,42.14,43.18,23.18,20.32,26.55,35.56,54.57,6.24,142.62,149.34,88.04
,42.6,42.28,23.23,19.68,26.33,35.99,53.86,6.42,143.87,149.23,87.71
,42.92,42.44,24.0,20.32,26.61,36.21,53.71,6.35,145.17,145.74,84.32
,43.68,42.21,24.14,19.82,25.88,36.09,55.61,6.28,142.49,143.66,87.52
,42.85,41.32,23.47,20.6,26.9,36.72,54.52,6.25,145.66,147.02,87.8
,43.27,41.8,23.68,19.72,25.9,36.26,53.78,6.29,142.38,148.63,84.21
,43.86,41.19,23.62,20.04,26.05,36.76,53.85,6.54,142.79,142.8,85.65
,42.03,42.21,23.32,20.15,26.64,36.31,55.33,6.48,147.55,146.06,86.11
,42.31,41.81,24.04,20.57,26.88,35.9,54.8,6.42,148.12,142.78,84.79
,42.55,42.44,24.26,20.54,26.04,36.3,54.48,6.55,144.79,141.99,85.93
,42.59,41.25,23.68,20.18,27.17,35.56,54.73,6.46,145.1,146.5,87.44
,42.54,41.09,24.51,20.4,27.25,35.86,53.37,6.49,146.22,146.37,87.32
,43.55,41.54,23.47,20.69,26.79,36.86,53.79,6.36,145.33,145.63,87.56
,43.12,42.55,24.19,19.91,26.65,36.73,53.85,6.46,141.61,147.31,85.61
,41.53,40.05,23.75,20.29,26.33,36.22,51.95,6.37,138.32,139.2,83.29
,41.53,40.0,23.77,20.31,26.35,36.27,51.9,6.37,138.1,139.05,83.28
,41.54,39.96,23.8,20.34,26.37,36.32,51.83,6.38,137.92,138.86,83.23
,41.55,39.91,23.82,20.36,26.39,36.37,51.76,6.39,137.78,138.65,83.23
,41.56,39.86,23.85,20.4,26.41,36.42,51.7,6.4,137.62,138.5,83.24
,41.58,39.81,23.87,20.43,26.43,36.47,51.63,6.4,137.47,138.32,83.23
,41.58,39.76,23.9,20.46,26.44,36.52,51.56,6.41,137.35,138.12,83.22
,41.57,39.7,23.91,20.49,26.46,36.58,51.52,6.42,137.19,137.93,83.22
,41.59,39.65,23.93,20.51,26.47,36.64,51.46,6.43,137.05,137.8,83.21
,41.61,39.61,23.96,20.53,26.49,36.7,51.39,6.43,136.87,137.61,83.25
,41.62,39.56,23.98,20.57,26.5,36.74,51.35,6.44,136.73,137.44,83.23
,41.65,39.52,23.99,20.6,26.52,36.79,51.3,6.45,136.55,137.25,83.25
,41.66,39.47,24.01,20.63,26.53,36.84,51.24,6.46,136.36,137.05,83.27
,41.67,39.41,24.03,20.66,26.54,36.89,51.18,6.47,136.24,136.86,83.27
,41.68,39.35,24.05,20.69,26.55,36.94,51.15,6.48,136.07,136.65,83.27
,41.7,39.3,24.07,20.72,26.55,37.0,51.07,6.49,135.88,136.5,83.28
,41.71,39.25,24.09,20.75,26.56,37.05,51.0,6.5,135.71,136.33,83.31
,41.73,39.2,24.1,20.78,26.57,37.1,50.95,6.5,135.51,136.22,83.33
,41.76,39.16,24.12,20.8,26.57,37.14,50.89,6.51,135.31,136.03,83.37
,42.09,38.49,24.27,21.16,26.64,37.78,50.24,6.63,133.01,133.85,83.75
,42.13,38.44,24.27,21.19,26.64,37.82,50.2,6.64,132.83,133.61,83.8
,42.17,38.38,24.28,21.21,26.64,37.87,50.16,6.64,132.66,133.42,83.86
,42.19,38.33,24.29,21.23,26.64,37.91,50.12,6.65,132.49,133.25,83.91
,42.22,38.28,24.29,21.25,26.64,37.95,50.07,6.66,132.3,133.06,83.95
,42.25,38.24,24.3,21.28,26.65,37.99,50.03,6.67,132.13,132.91,84.01
,42.29,38.2,24.31,21.3,26.64,38.03,49.99,6.68,131.96,132.73,84.06
,42.33,38.17,24.31,21.32,26.63,38.08,49.95,6.69,131.86,132.58,84.08
,42.37,38.12,24.31,21.33,26.63,38.12,49.91,6.7,131.64,132.39,84.15
,42.41,38.07,24.32,21.36,26.62,38.16,49.87,6.71,131.48,132.26,84.18
,42.44,38.01,24.32,21.39,26.63,38.2,49.84,6.72,131.32,132.07,84.27
,42.49,37.96,24.32,21.41,26.62,38.24,49.8,6.73,131.16,131.86,84.33
,42.53,37.92,24.33,21.44,26.61,38.27,49.75,6.74,131.01,131.74,84.4
,42.58,37.88,24.33,21.45,26.6,38.32,49.73,6.75,130.89,131.57,84.48
,42.62,37.83,24.33,21.48,26.6,38.36,49.69,6.76,130.74,131.46,84.55
,42.67,37.79,24.33,21.5,26.59,38.39,49.65,6.77,130.55,131.33,84.62
,42.72,37.73,24.33,21.52,26.59,38.42,49.61,6.78,130.4,131.2,84.71
,42.76,37.69,24.33,21.54,26.58,38.46,49.59,6.79,130.24,131.08,84.79
,42.81,37.65,24.34,21.57,26.56,38.49,49.58,6.8,130.08,130.94,84.85
,43.49,37.15,24.27,21.79,26.41,38.93,49.35,6.93,128.16,129.34,86.0
,43.55,37.12,24.27,21.8,26.4,38.96,49.35,6.94,128.03,129.27,86.11
,43.63,37.08,24.27,21.82,26.38,38.97,49.36,6.95,127.85,129.14,86.22
,43.69,37.05,24.26,21.83,26.36,39.0,49.35,6.96,127.78,129.04,86.31
,43.74,37.02,24.25,21.84,26.34,39.01,49.32,6.97,127.64,128.94,86.39
,43.8,36.99,24.24,21.85,26.33,39.03,49.32,6.98,127.49,128.81,86.53
,43.84,36.95,24.24,21.86,26.3,39.06,49.29,6.99,127.4,128.66,86.68
,43.9,36.92,24.22,21.87,26.28,39.07,49.3,7.0,127.26,128.57,86.77
,43.96,36.89,24.21,21.88,26.26,39.1,49.3,7.01,127.15,128.46,86.86
,44.01,36.86,24.2,21.89,26.24,39.12,49.3,7.02,127.01,128.36,86.98
,44.08,36.83,24.19,21.91,26.21,39.14,49.31,7.03,126.9,128.3,87.08
,44.14,36.81,24.18,21.92,26.19,39.17,49.33,7.04,126.79,128.21,87.19
,44.19,36.79,24.16,21.92,26.17,39.19,49.31,7.04,126.67,128.15,87.31
,44.25,36.76,24.15,21.93,26.15,39.22,49.3,7.05,126.59,128.08,87.46
,44.29,36.74,24.13,21.95,26.13,39.22,49.3,7.06,126.52,127.99,87.6
,44.35,36.71,24.13,21.96,26.11,39.25,49.31,7.07,126.41,127.89,87.71
,45.16,36.48,23.92,22.03,25.79,39.39,49.52,7.18,125.28,127.18,89.37
,45.22,36.49,23.9,22.03,25.76,39.4,49.54,7.19,125.25,127.12,89.51
,45.29,36.49,23.88,22.03,25.73,39.39,49.57,7.19,125.2,127.1,89.66
,45.35,36.47,23.87,22.03,25.69,39.39,49.59,7.2,125.15,127.02,89.78
,45.4,36.46,23.84,22.03,25.66,39.38,49.62,7.21,125.09,131.74,89.9
,45.48,36.46,23.83,22.02,25.62,39.38,49.65,7.21,125.04,126.96,90.02
,45.55,36.46,23.8,22.02,25.59,39.39,49.68,7.22,124.97,126.92,90.15
,45.63,36.46,23.78,22.01,25.56,39.39,49.72,7.23,124.96,126.89,90.28
,45.69,36.45,23.76,22.02,25.52,39.4,49.76,7.24,124.92,126.91,90.43
,45.76,36.45,23.73,22.02,25.49,39.39,49.78,7.25,124.85,126.95,90.56
,45.82,36.44,23.71,22.01,25.46,39.39,49.84,7.26,124.84,126.96,90.69
,45.9,36.44,23.69,22.0,25.43,39.39,49.87,7.26,124.84,126.93,90.82
,45.96,36.42,23.67,22.0,25.39,39.39,49.92,7.27,124.81,126.98,90.96
,46.01,36.43,23.64,21.99,25.37,39.39,49.95,7.27,127.65,126.94,91.09
,46.09,36.42,23.61,21.99,25.33,39.38,50.01,7.28,124.82,126.94,91.25
,46.15,36.42,23.59,21.98,25.29,39.38,50.06,7.29,124.81,126.95,91.38
,46.22,36.41,23.56,21.97,25.27,39.36,50.11,7.29,124.8,127.01,91.47
,46.3,36.42,23.53,21.97,25.24,39.36,50.15,7.3,124.81,127.05,91.6
,46.36,36.42,23.5,21.95,25.21,39.35,50.18,7.3,124.83,127.05,91.76
,47.31,36.81,23.38,22.45,25.24,40.01,51.09,7.56,126.82,129.95,94.81
,47.76,37.36,23.54,21.92,25.32,39.99,51.01,7.37,126.95,128.56,93.84
,47.91,37.45,23.54,22.26,25.26,39.24,51.28,7.51,127.37,129.73,95.26
,47.83,37.37,23.34,22.39,25.28,39.18,52.17,7.5,126.55,130.43,94.08
,47.53,37.34,23.09,22.1,24.68,40.05,51.39,7.47,127.09,128.74,94.25
,48.01,37.66,23.27,22.0,24.67,40.01,52.06,7.43,127.31,130.52,96.48
,48.52,36.78,23.46,21.87,25.19,39.8,52.15,7.47,128.9,128.21,95.01
,47.61,37.1,23.42,22.31,24.97,39.68,51.76,7.57,128.69,129.33,96.21
,47.68,37.04,23.04,21.98,24.96,39.37,51.49,7.56,125.87,130.86,95.86
,48.14,37.88,22.9,22.31,24.54,39.17,52.06,7.59,125.61,128.93,95.19
,49.03,37.24,23.39,22.23,24.65,39.67,51.8,7.45,128.07,129.31,96.13
,48.68,37.64,22.91,21.91,24.9,39.92,51.89,7.47,125.79,131.95,94.97
,48.74,37.63,22.88,22.03,25.03,39.33,52.5,7.39,125.9,131.24,95.88
,48.34,37.15,22.8,21.66,25.04,39.15,52.81,7.6,126.39,130.66,96.52
,48.74,37.2,23.06,21.8,24.7,39.08,51.94,7.46,127.21,129.66,95.77
,47.96,37.28,23.08,22.07,24.71,38.76,52.8,7.48,127.62,130.26,97.12
,48.92,37.44,23.14,22.03,24.89,39.3,52.35,7.59,128.07,131.3,95.52
,49.38,37.27,22.88,21.8,24.64,39.8,53.08,7.51,129.97,129.82,96.86
,49.49,37.52,22.66,21.88,24.01,38.58,53.68,7.56,129.8,132.14,98.37
,48.74,38.22,22.9,21.79,24.18,39.14,53.62,7.39,130.22,133.41,98.61
,48.89,37.91,22.35,21.44,24.31,38.94,53.26,7.56,130.88,133.5,98.23
,49.57,38.03,22.22,21.5,24.24,38.35,53.63,7.49,131.46,135.03,97.44
,49.3,38.53,22.2,21.26,24.07,38.4,54.04,7.46,129.19,134.65,98.73
,49.9,38.63,22.54,21.24,24.38,38.63,53.8,7.59,129.1,135.03,100.06
,49.81,38.22,22.16,21.45,24.08,38.36,54.51,7.41,128.65,135.33,99.58
,50.13,38.88,22.73,21.46,24.04,38.41,54.34,7.49,130.1,135.08,99.53
,49.94,38.31,22.16,21.26,23.71,38.59,53.76,7.44,132.1,133.36,99.33
,49.58,38.76,22.24,21.47,24.29,38.28,54.23,7.48,129.24,133.03,98.56
,49.97,38.48,22.56,21.49,23.74,37.91,53.91,7.49,131.21,134.59,98.13
,49.42,38.99,22.13,21.21,23.97,38.24,54.54,7.38,131.94,135.22,98.37
,49.51,39.06,22.12,21.47,24.15,38.01,54.45,7.51,132.64,134.16,97.78
,50.24,38.17,22.35,21.1,23.72,37.89,55.23,7.5,131.84,136.13,99.82
,49.75,39.18,22.09,21.3,23.92,37.89,54.7,7.52,130.42,136.8,100.32
,50.3,39.09,22.03,21.44,23.7,37.98,54.88,7.37,133.65,135.4,98.81
,50.35,39.1,22.03,21.24,24.04,38.43,55.53,7.41,130.42,135.07,98.38
,50.44,38.49,22.15,21.45,23.88,38.22,55.2,7.49,133.2,136.79,99.13
,50.56,39.24,22.44,20.89,24.07,38.1,55.41,7.37,130.69,133.66,99.06
,49.4,38.96,21.51,20.52,23.22,36.76,55.52,7.28,132.84,135.89,98.87
,49.39,39.01,21.49,20.5,23.21,36.72,55.6,7.27,133.0,136.05,98.94
,49.4,39.07,21.48,20.47,23.19,36.67,55.69,7.27,133.21,136.29,98.98
,49.41,39.14,21.46,20.46,23.17,36.63,55.77,7.26,133.4,136.49,99.01
,49.41,39.2,21.45,20.43,23.16,36.58,55.84,7.25,133.59,136.7,99.04
,49.41,39.25,21.42,20.41,23.15,36.52,55.91,7.25,133.8,136.9,99.08
,49.42,39.31,21.41,20.39,23.13,36.49,55.98,7.24,134.0,137.1,99.1
,49.41,39.36,21.39,20.36,23.12,36.45,56.04,7.24,134.17,137.3,99.11
,49.4,39.42,21.36,20.33,23.12,36.4,56.12,7.23,134.39,137.47,99.14
,49.41,39.48,21.35,20.31,23.1,36.36,56.19,7.22,134.58,137.63,99.16
,49.41,39.54,21.34,20.28,23.09,36.3,56.26,7.21,134.8,137.84,99.17
,49.41,39.6,21.33,20.25,23.08,36.26,56.32,7.2,134.99,138.05,99.19
,49.41,39.66,21.32,20.22,23.08,36.21,56.37,7.2,135.21,138.27,99.2
,49.4,39.71,21.31,20.19,23.07,36.18,56.44,7.19,135.43,138.49,99.21
,49.4,39.77,21.29,20.17,23.06,36.13,56.51,7.18,135.66,138.67,99.21
,49.39,39.82,21.28,20.14,23.07,36.08,56.57,7.18,135.85,138.9,99.17
,49.39,39.88,21.26,20.11,23.05,36.04,56.65,7.17,136.09,139.12,99.18
,49.39,39.96,21.25,20.09,23.05,35.99,56.73,7.16,136.29,139.33,99.19
,49.19,40.69,21.14,19.79,23.02,35.42,57.47,7.06,138.94,142.04,98.94
,49.18,40.74,21.13,19.76,23.03,35.38,57.52,7.05,139.12,142.26,98.92
,49.14,40.8,21.13,19.74,23.04,35.34,57.57,7.04,139.37,142.46,98.89
,49.11,40.86,21.13,19.72,23.05,35.3,57.63,7.03,139.56,142.65,98.84
,49.1,40.92,21.13,19.7,23.05,35.26,57.68,7.02,139.72,142.85,98.8
,49.08,40.97,21.12,19.67,23.05,35.22,57.73,7.02,139.97,143.05,98.78
,49.05,41.02,21.12,19.65,23.05,35.18,57.77,7.01,140.14,143.23,98.76
,49.03,41.08,21.11,19.63,23.06,35.15,57.84,7.0,140.34,143.43,98.71
,49.0,41.12,21.11,19.6,23.07,35.11,57.89,6.99,140.56,143.59,98.67
,48.97,41.17,21.11,19.58,23.08,35.07,57.94,6.98,140.77,143.76,98.61
,48.93,41.23,21.1,19.57,23.09,35.05,57.99,6.97,140.94,143.93,98.58
,48.9,41.29,21.11,19.56,23.1,35.0,58.05,6.97,141.19,144.12,98.56
,48.87,41.35,21.1,19.54,23.1,34.96,58.09,6.96,141.39,144.3,98.51
,48.83,41.39,21.11,19.52,23.11,34.93,58.12,6.95,141.58,144.48,98.43
,48.8,41.44,21.11,19.5,23.12,34.91,58.17,6.94,141.74,144.68,98.39
,48.76,41.48,21.1,19.49,23.13,34.87,58.21,6.93,141.94,144.86,98.36
,48.73,41.54,21.1,19.47,23.15,34.83,58.22,6.92,142.16,145.03,98.28
,48.68,41.6,21.11,19.45,23.16,34.8,58.24,6.91,142.34,145.18,98.24
